"Id","ProfileType","Category","Attribute","ObisCode","IsValidated","AttributeIndex"
"3f7944d0-092e-4d3d-b05f-7bdccee68dfe","7","3P","SetCurrentLimit","1.0.94.91.128.255","0","2"
"bfa84bbf-41ce-4204-a865-2acc904fa7e6","7","3P","SetDemandIntegrationPeriod","1.0.0.8.0.255","0","2"
"3d485360-6299-4224-8c0a-114fa6ed31a7","7","3P","SetESWFChange","0.0.94.91.18.255","0","2"
"c2fa372c-5a0a-482a-96e7-1ef166b675b6","7","3P","SetGlobalKeyChange","0.0.43.0.3.255","0","2"
"8c52649d-224d-4605-806a-7f338acadc43","7","3P","SetHLSKeyFWChange","0.0.40.0.5.255","0","2"
"d127d17c-bd20-442d-8504-00971e7ec0b7","7","3P","SetHLSKeyUSChange","0.0.40.0.3.255","0","2"
"f3e3edc5-90e2-4978-8097-ce9b389312c6","7","3P","SetInstantCapturePeriod","0.0.15.0.4.255","0","2"
"7e366f9f-bf50-4059-90dd-6d6220a1a4de","7","3P","SetLastRechargeAmount","0.0.94.96.21.255","0","2"
"7caa7375-afc0-4b64-bcc8-43eceb7ef82b","7","3P","SetLastRechargeTime","0.0.94.96.22.255","0","2"
"c1efca07-0e0e-4cf5-9643-be7de19ef3d1","7","3P","SetLLSSecretMRChange","0.0.40.0.2.255","0","2"
"15ffa7aa-f974-4a60-aca0-d5e314196486","7","3P","SetLoadCurtailmentIntervalTime","0.128.128.0.1.255","0","2"
"a8858e36-23e5-4067-94d9-21d52ea4fed0","7","3P","SetLoadCurtailmentReconnectionAttempts","0.128.128.0.4.255","0","2"
"88888714-5126-4703-8940-73b12b1dd99a","7","3P","SetLoadLimit","0.0.17.0.0.255","0","2"
"e1ae8886-afca-4422-a401-d465a1d81a06","7","3P","SetLoadLimitEmergency","0.0.17.0.0.255","0","2"
"66920599-07dc-44f2-b067-61a851954af5","7","3P","SetLockoutPeriod","0.128.128.0.3.255","0","2"
"903a600a-3cbd-4a9c-8d52-6acdd8970588","7","3P","SetMaxNumberOfTOU","0.0.94.91.17.255","0","2"
"68b22ac5-ff3f-416a-8eef-64bae3437134","7","3P","SetMDReset","0.0.10.0.1.255","0","2"
"d23c3fda-cd6b-4bd8-942f-81ef7374bc6c","7","3P","SetNetMeteringConfiguration","0.0.94.91.20.255","0","2"
"2b0c59c3-4a19-416a-84f2-ceda556911a3","7","3P","SetNetMeteringMode","0.0.94.96.19.255","0","2"
"37cfed37-88c8-4f35-bf6c-83b07705de53","7","3P","SetPassiveRelayTime","1.0.96.128.30.255","1","2"
"451e701d-fab1-4716-beb0-551f4bc726e2","7","3P","SetPaymentMode","0.0.94.96.20.255","0","2"
"2385cf32-bbd5-4a44-8f7c-88c6babdbb9c","7","3P","SetPrepaidBalance","0.0.94.96.24.255","0","2"
"34ce14f5-69b4-4274-a594-f6226175a4d1","7","3P","SetProfileCapturePeriod","1.0.0.8.4.255","0","2"
"45ec9885-ab2b-4a91-8eac-359ade669008","7","3P","SetRelayBit","0.128.128.0.9.255","0","2"
"b0f13d50-fafb-45ef-91a9-7c84a94bf940","7","3P","SetRTC","0.0.1.0.0.255","0","2"
"9001ff85-3893-4462-8dbf-87be66f4af62","7","3P","SetSingleActionSchedule","0.0.15.0.0.255","0","2"
"3967534c-0ca1-4c3f-a76d-33dc2fb55ded","7","3P","SetTamperOccurrenceInterval","0.128.128.0.5.255","0","2"
"7d8836c0-a914-45c8-8f6f-fcd76175502f","7","3P","SetTamperRestorationInterval","0.128.128.0.6.255","0","2"
"57a648b8-710d-4802-9e1a-52379804d3ce","7","3P","SetTotalAmountAtLastRecharge","0.0.94.96.23.255","0","2"
"d7192845-eeab-48cd-94ea-4e8b2283c584","7","3P","SyncRTC","","0","2"
"4fa29150-f11a-46f5-a3e1-ba88722628ac","7","CT","ActivateCalendar","0.0.13.0.0.255","0","2"
"acfcc553-8103-49b5-af65-b70ddde936ce","7","CT","ConnectDisconnect","0.0.96.3.10.255","0","2"
"1f7e794d-526b-4199-95d0-3cf3df4419c1","7","CT","DisableRelayOperation","0.0.96.3.10.255","0","2"
"28f13070-2cf7-4d66-838d-96f7feeb4b2e","7","CT","FirmwareUpgrade","0.0.44.0.0.255","0","2"
"39da132b-4f9b-4317-b3e0-5f9830f191aa","7","CT","GetActivityCalendarName","0.0.13.0.0.255","0","2"
"3562ddf3-8630-4993-81bc-aaa8ae228011","7","CT","GetAllPrepaidParameters","","0","2"
"5673000d-c873-4176-a800-f4ac32f9ec2b","7","CT","GetBillingProfile","1.0.98.1.0.255","0","2"
"cbedd503-780a-48eb-8f8e-eba36d7ac724","7","CT","GetBlockLoadProfile","1.0.99.1.0.255","0","2"
"d7d53be9-70b7-4bf3-be8e-22d00008a461","7","CT","GetBlockLoadProfileInternal","1.0.99.1.0.255","0","2"
"98f18ca5-8ff6-4027-8fc1-ed2704179a19","7","CT","GetCalendarActivationDate","0.0.13.0.0.255","0","2"
"8f5bf273-80d5-4ded-a34d-53ad264b777e","7","CT","GetCalendarTOD","0.0.13.0.0.255","0","2"
"89568086-3c7e-45a6-99bb-0170d045be6f","7","CT","GetCurrentBalanceTime","0.0.94.96.25.255","0","2"
"d481cba9-f064-4412-86f5-526a32da966e","7","CT","GetCurrentLimit","1.0.94.91.128.255","0","2"
"0943844e-21f9-4e2e-a893-c9d5c87ee295","7","CT","GetDailyLoadProfile","1.0.99.2.0.255","0","2"
"b4212c8f-548e-4675-a7ae-88da12f9c27f","7","CT","GetDemandIntegrationPeriod","1.0.0.8.0.255","0","2"
"a6fcedd9-3541-4943-8de1-6277100c527d","7","CT","GetDiagnosticData","","0","2"
"73afc833-3b6e-4446-809e-afcabe574031","7","CT","GetDIData","","0","2"
"50cf4ceb-4306-4998-832a-c1224b205ea0","7","CT","GetESWF","0.0.94.91.18.255","0","2"
"12b0f235-f7e7-49fe-ad6d-feafb54f5ba9","7","CT","GetGPRSNetworkInformation","0.0.96.12.131.255","1","2"
"99b7227a-d633-4749-abf7-91c75862042e","7","CT","GetInstantaneousEvent","0.0.96.11.2.255","0","2"
"35d51e75-ae8b-48e7-b63f-490eeccf1a4d","7","CT","GetInstantCapturePeriod","0.0.15.0.4.255","0","2"
"75220804-0f84-4194-89b3-1fbb1e1555e5","7","CT","GetInstantProfile","1.0.94.91.0.255","0","2"
"d92941d7-fb4f-4fb3-86e6-77d590f1ff4f","7","CT","GetInternalFWVersion","1.0.128.2.0.255","0","2"
"ef26e0ab-bd21-4bbb-85a7-41ec8aa0885b","7","CT","GetLastRechargeAmount","0.0.94.96.21.255","0","2"
"6e82f06d-ecda-4b39-990c-b8f328e4dde1","7","CT","GetLastRechargeTime","0.0.94.96.22.255","0","2"
"5fcb24eb-9e6f-462a-b1aa-ef56d8fba220","7","CT","GetLoadCurtailmentIntervalTime","0.128.128.0.1.255","0","2"
"ce427e73-960d-430e-b243-710d46207583","7","CT","GetLoadCurtailmentReconnectionAttempts","0.128.128.0.4.255","0","2"
"f8f249dc-a189-4081-9f6c-59fb8b382c8e","7","CT","GetLoadLimit","0.0.17.0.0.255","0","2"
"70341eba-9d4c-4b75-8e1c-492f95c41719","7","CT","GetLoadLimitEmergency","0.0.17.0.0.255","0","2"
"adeb1ede-607e-4297-a15a-f00d3ac052d6","7","CT","GetLockoutPeriod","0.128.128.0.3.255","0","2"
"6c9e878c-d901-487f-8688-8a1cf470b52e","7","CT","GetMaxNumberOfTOU","0.0.94.91.17.255","0","2"
"f176e4a5-17cb-4064-8a83-7fa4b36cc894","7","CT","GetMeterBatteryHealth","0.0.1.0.0.255","0","2"
"e711e325-6f96-4131-ab8a-29642fa92a37","7","CT","GetMeterType","1.0.0.2.0.255","0","2"
"f040dae7-c5b8-4ac2-8a8b-873d56e697f6","7","CT","GetNamePlate","0.0.94.91.10.255","0","2"
"08884d30-8fde-4e1b-9240-2d6daf7a0556","7","CT","GetNetMeteringConfiguration","0.0.94.91.20.255","0","2"
"3069c3e3-5b09-4eb8-bd4e-9721173dcc77","7","CT","GetNetMeteringMode","0.0.94.96.19.255","0","2"
"ecc9e936-1255-4037-b977-2c001cf8d41d","7","CT","GetPaymentMode","0.0.94.96.20.255","0","2"
"409bcaf7-e379-4416-abda-7aa8f9b229c8","7","CT","GetPrepaidBalance","0.0.94.96.24.255","0","2"
"b20e5866-5459-41f7-a953-e280f49454e0","7","CT","GetProfileCapturePeriod","1.0.0.8.4.255","0","2"
"e390a894-dd51-452d-8fe6-c50afd917eef","7","CT","GetProfileTotalEntries","","0","2"
"146eb2bb-98c9-476d-9acb-f4410d2ed0a2","7","CT","GetRelayStatus","0.0.96.3.10.255","0","2"
"e9ec8427-e7ad-4a94-886d-3e8cfb235ee4","7","CT","GetRTC","0.0.1.0.0.255","0","2"
"dab6cd1b-4c93-495f-a3da-3cb08dd505ea","7","CT","GetSingleActionSchedule","0.0.15.0.0.255","0","2"
"d0494602-432b-44b8-8952-eaa5858758ab","7","CT","GetStoredIPData","","0","2"
"13b56c9e-d283-4a68-b398-fe0801680f3a","7","CT","GetTamperOccurrenceInterval","0.128.128.0.5.255","0","2"
"454eba05-160f-4dc5-9ac9-540e08f37e20","7","CT","GetTamperRestorationInterval","0.128.128.0.6.255","0","2"
"e059bb9e-c593-418b-91c0-e774418740eb","7","CT","GetTotalAmountAtLastRecharge","0.0.94.96.23.255","0","2"
"07846e4d-c9f8-4147-aff6-cdbd6e1e252f","7","CT","GRBlockLoadProfile","1.0.99.1.0.255","0","2"
"fdc61d53-dc07-45bb-a022-53f8a759e3cb","7","CT","NicConfig","","0","2"
"ff1e95c3-cd3e-408a-90c0-b6859330ac3b","7","CT","PingMeter","","0","2"
"9da48495-275d-4706-8f54-6f5644437b0b","7","CT","SetActivityCalendarName","0.0.13.0.0.255","0","2"
"e2053ef4-60ea-4b48-9f15-f5d8874db757","7","CT","SetCalendarActivationDate","0.0.13.0.0.255","0","2"
"ffb83190-c809-4fa6-b9d2-6bdfed0fba5b","7","CT","SetCalendarTOD","0.0.13.0.0.255","0","2"
"c404ca85-ba69-413f-987f-fe450aaa6a33","7","CT","SetCurrentBalanceTime","0.0.94.96.25.255","0","2"
"8a600f36-3130-49f3-83ad-6fb29148acb6","7","CT","SetCurrentLimit","1.0.94.91.128.255","0","2"
"dfc1aa54-b889-40b6-b84a-cb5eeaf64927","7","CT","SetDemandIntegrationPeriod","1.0.0.8.0.255","0","2"
"70e89b2d-948f-498d-aee2-145370c59d4a","7","CT","SetESWFChange","0.0.94.91.18.255","0","2"
"221d90ea-5d4b-442c-83a0-43879964d89d","7","CT","SetGlobalKeyChange","0.0.43.0.3.255","0","2"
"d6929492-21a9-4c27-88bb-a33d64772e8c","7","CT","SetHLSKeyFWChange","0.0.40.0.5.255","0","2"
"913ace34-2bdf-499b-a8d5-0b40a5c24ff8","7","CT","SetHLSKeyUSChange","0.0.40.0.3.255","0","2"
"a22e9efd-4534-490a-8b1c-d8058fb2d072","7","CT","SetInstantCapturePeriod","0.0.15.0.4.255","0","2"
"140bb171-1c88-4323-b5e6-705bc0f51023","7","CT","SetLastRechargeAmount","0.0.94.96.21.255","0","2"
"092ae1bd-1312-4402-8067-1cdeedc39ba4","7","CT","SetLastRechargeTime","0.0.94.96.22.255","0","2"
"c5599f97-a170-4790-a0e9-50d0ffa540b8","7","CT","SetLLSSecretMRChange","0.0.40.0.2.255","0","2"
"ebdab77f-b86d-48f2-a0eb-0230f6524745","7","CT","SetLoadCurtailmentIntervalTime","0.128.128.0.1.255","0","2"
"751173e6-3245-4f44-a32b-2b23f31e6e06","7","CT","SetLoadCurtailmentReconnectionAttempts","0.128.128.0.4.255","0","2"
"2f8ac20b-2f5f-4f84-867e-ea0b8adebb7a","7","CT","SetLoadLimit","0.0.17.0.0.255","0","2"
"4c8250d3-7a68-47e7-827c-715dab859fb8","7","CT","SetLoadLimitEmergency","0.0.17.0.0.255","0","2"
"c5a3b844-194b-453b-b886-2724aaf44cb8","7","CT","SetLockoutPeriod","0.128.128.0.3.255","0","2"
"d5fa8ad4-74ef-4cfb-a670-2361d076660b","7","CT","SetMaxNumberOfTOU","0.0.94.91.17.255","0","2"
"ef1295e0-1d81-488d-b0bf-144b9beac5c8","7","CT","SetMDReset","0.0.10.0.1.255","0","2"
"1f913bb1-aa2c-4d26-9a19-3483a2619aa6","7","CT","SetNetMeteringConfiguration","0.0.94.91.20.255","0","2"
"11ed474c-27ff-4d08-8c41-67f878e4cfb1","7","CT","SetNetMeteringMode","0.0.94.96.19.255","0","2"
"32b2d1bb-45dc-40b0-87f1-58ad52baf68c","7","CT","SetPassiveRelayTime","1.0.96.128.30.255","1","2"
"9176a2ce-0be5-4bcb-84df-219f89db7054","7","CT","SetPaymentMode","0.0.94.96.20.255","0","2"
"d9837d6b-95a0-455e-90a7-a0cffd443d71","7","CT","SetPrepaidBalance","0.0.94.96.24.255","0","2"
"cf5bbc4b-1a55-4248-b996-4fb675bd2017","7","CT","SetProfileCapturePeriod","1.0.0.8.4.255","0","2"
"4cbfb5e8-f591-42ed-9fa3-a80e976f2102","7","CT","SetRelayBit","0.128.128.0.9.255","0","2"
"9d4a3d04-a70c-4f3e-8c31-582653972f79","7","CT","SetRTC","0.0.1.0.0.255","0","2"
"ecb6d956-2e94-4986-b657-fc2205d09c8f","7","CT","SetSingleActionSchedule","0.0.15.0.0.255","0","2"
"ce96088b-11b7-4b0b-86a5-0458e06f4fd8","7","CT","SetTamperOccurrenceInterval","0.128.128.0.5.255","0","2"
"3fee7c84-afcf-4e92-8c76-308520372fc7","7","CT","SetTamperRestorationInterval","0.128.128.0.6.255","0","2"
"dfd1149b-8428-445e-ac33-cb31ac83522a","7","CT","SetTotalAmountAtLastRecharge","0.0.94.96.23.255","0","2"
"bfd44bcb-a3e0-4779-a554-2f1dfa1b8c7c","7","CT","SyncRTC","","0","2"
