"ProfileTemplateId","CommandTypeId","MeterCategory","ParameterName","TypeId","PayloadType","ProfileType","Profile","SerialNumber","Scalar","DataType","ProfileTemplateIdName","Details"
"127","6","CT","CumulativeKvarhQ1","1","2","BILL_CUSTOM_PUSH_CT","4","60","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeKvarhQ1","2","2","BILL_CUSTOM_PULL_CT","4","60","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeKvarhQ1","1","1","BILL_DLMS_PUSH_CT","4","60","-3","Float32","Private_KMesh",""
"127","6","CT","CumulativeKvarhQ2","1","2","BILL_CUSTOM_PUSH_CT","4","61","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeKvarhQ2","2","1","BILL_DLMS_PULL_CT","4","61","-3","Float32","Private_KMesh",""
"127","6","CT","CumulativeKvarhQ2","2","2","BILL_CUSTOM_PULL_CT","4","61","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeKvarhQ2","1","1","BILL_DLMS_PUSH_CT","4","61","-3","Float32","Private_KMesh",""
"127","6","CT","CumulativeKvarhQ3","1","2","BILL_CUSTOM_PUSH_CT","4","62","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeKvarhQ3","1","1","BILL_DLMS_PUSH_CT","4","62","-3","Float32","Private_KMesh",""
"127","6","CT","CumulativeKvarhQ3","2","2","BILL_CUSTOM_PULL_CT","4","62","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeKvarhQ3","2","1","BILL_DLMS_PULL_CT","4","62","-3","Float32","Private_KMesh",""
"127","6","CT","CumulativeKvarhQ4","2","1","BILL_DLMS_PULL_CT","4","63","-3","Float32","Private_KMesh",""
"127","6","CT","CumulativeKvarhQ4","2","2","BILL_CUSTOM_PULL_CT","4","63","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeKvarhQ4","1","1","BILL_DLMS_PUSH_CT","4","63","-3","Float32","Private_KMesh",""
"127","6","CT","CumulativeKvarhQ4","1","2","BILL_CUSTOM_PUSH_CT","4","63","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeMDKW","1","2","BILL_CUSTOM_PUSH_CT","4","64","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeMDKW","2","1","BILL_DLMS_PULL_CT","4","64","-3","Float32","Private_KMesh",""
"127","6","CT","CumulativeMDKW","2","2","BILL_CUSTOM_PULL_CT","4","64","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeMDKva","2","1","BILL_DLMS_PULL_CT","4","65","-3","Float32","Private_KMesh",""
"127","6","CT","CumulativeMDKva","2","2","BILL_CUSTOM_PULL_CT","4","65","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeMDKva","1","2","BILL_CUSTOM_PUSH_CT","4","65","-3","UInt32","Private_KMesh",""
"127","6","CT","BillingType","2","1","BILL_DLMS_PULL_CT","4","66","0","UInt8","Private_KMesh",""
"127","6","CT","MDKwExport","2","2","BILL_CUSTOM_PULL_CT","4","66","-3","UInt16","Private_KMesh",""
"127","6","CT","MDKwExport","1","2","BILL_CUSTOM_PUSH_CT","4","66","-3","UInt16","Private_KMesh",""
"127","6","CT","MDKwExportDateTime","2","2","BILL_CUSTOM_PULL_CT","4","67","0","DateTime","Private_KMesh",""
"127","6","CT","MDKwExport","2","1","BILL_DLMS_PULL_CT","4","67","-3","Float32","Private_KMesh",""
"127","6","CT","MDKwExportDateTime","1","2","BILL_CUSTOM_PUSH_CT","4","67","0","DateTime","Private_KMesh",""
"127","6","CT","MDKwExport","1","1","BILL_DLMS_PUSH_CT","4","67","-3","Float32","Private_KMesh",""
"127","6","CT","MDKwExportDateTime","1","1","BILL_DLMS_PUSH_CT","4","68","0","OctetString","Private_KMesh",""
"127","6","CT","MDKvaExport","2","2","BILL_CUSTOM_PULL_CT","4","68","-3","UInt16","Private_KMesh",""
"127","6","CT","MDKwExportDateTime","2","1","BILL_DLMS_PULL_CT","4","68","0","OctetString","Private_KMesh",""
"127","6","CT","MDKvaExport","1","2","BILL_CUSTOM_PUSH_CT","4","68","-3","UInt16","Private_KMesh",""
"127","6","CT","MDKvaExport","1","1","BILL_DLMS_PUSH_CT","4","69","-3","Float32","Private_KMesh",""
"127","6","CT","MDKvaExportDateTime","2","2","BILL_CUSTOM_PULL_CT","4","69","0","DateTime","Private_KMesh",""
"127","6","CT","MDKvaExportDateTime","1","2","BILL_CUSTOM_PUSH_CT","4","69","0","DateTime","Private_KMesh",""
"127","6","CT","MDKvaExport","2","1","BILL_DLMS_PULL_CT","4","69","-3","Float32","Private_KMesh",""
"127","6","CT","BillingPeriodCounter","1","2","BILL_CUSTOM_PUSH_CT","4","70","0","UInt32","Private_KMesh",""
"127","6","CT","MDKvaExportDateTime","2","1","BILL_DLMS_PULL_CT","4","70","0","OctetString","Private_KMesh",""
"127","6","CT","MDKvaExportDateTime","1","1","BILL_DLMS_PUSH_CT","4","70","0","OctetString","Private_KMesh",""
"127","6","CT","BillingPeriodCounter","2","2","BILL_CUSTOM_PULL_CT","4","70","0","UInt32","Private_KMesh",""
"127","6","CT","CumulativeTamperCount","1","1","BILL_DLMS_PUSH_CT","4","71","0","Int32","Private_KMesh",""
"127","6","CT","CumulativeTamperCount","2","1","BILL_DLMS_PULL_CT","4","71","0","UInt32","Private_KMesh",""
"127","6","CT","BillingType","1","2","BILL_CUSTOM_PUSH_CT","4","71","0","UInt32","Private_KMesh",""
"127","6","CT","BillingType","2","2","BILL_CUSTOM_PULL_CT","4","71","0","UInt32","Private_KMesh",""
"127","6","CT","BillingPeriodCounter","2","1","BILL_DLMS_PULL_CT","4","72","0","UInt32","Private_KMesh",""
"127","6","CT","CumulativeTamperCount","2","2","BILL_CUSTOM_PULL_CT","4","72","0","UInt32","Private_KMesh",""
"127","6","CT","CumulativeTamperCount","1","2","BILL_CUSTOM_PUSH_CT","4","72","0","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ1","1","2","BILL_CUSTOM_PUSH_CT","4","73","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ1","2","1","BILL_DLMS_PULL_CT","4","73","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ1","2","2","BILL_CUSTOM_PULL_CT","4","73","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ2","1","2","BILL_CUSTOM_PUSH_CT","4","74","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ2","2","2","BILL_CUSTOM_PULL_CT","4","74","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ2","2","1","BILL_DLMS_PULL_CT","4","74","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ3","2","1","BILL_DLMS_PULL_CT","4","75","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ3","2","2","BILL_CUSTOM_PULL_CT","4","75","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ3","1","2","BILL_CUSTOM_PUSH_CT","4","75","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ4","2","1","BILL_DLMS_PULL_CT","4","76","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ4","2","2","BILL_CUSTOM_PULL_CT","4","76","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ4","1","2","BILL_CUSTOM_PUSH_CT","4","76","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ5","1","2","BILL_CUSTOM_PUSH_CT","4","77","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ5","2","2","BILL_CUSTOM_PULL_CT","4","77","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ5","2","1","BILL_DLMS_PULL_CT","4","77","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ6","1","2","BILL_CUSTOM_PUSH_CT","4","78","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ6","2","2","BILL_CUSTOM_PULL_CT","4","78","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ6","2","1","BILL_DLMS_PULL_CT","4","78","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ7","2","2","BILL_CUSTOM_PULL_CT","4","79","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ7","1","2","BILL_CUSTOM_PUSH_CT","4","79","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ7","2","1","BILL_DLMS_PULL_CT","4","79","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ8","1","2","BILL_CUSTOM_PUSH_CT","4","80","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ8","2","2","BILL_CUSTOM_PULL_CT","4","80","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLagTZ8","2","1","BILL_DLMS_PULL_CT","4","80","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ1","2","2","BILL_CUSTOM_PULL_CT","4","81","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ1","2","1","BILL_DLMS_PULL_CT","4","81","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ1","1","2","BILL_CUSTOM_PUSH_CT","4","81","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ2","2","2","BILL_CUSTOM_PULL_CT","4","82","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ2","1","2","BILL_CUSTOM_PUSH_CT","4","82","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ2","2","1","BILL_DLMS_PULL_CT","4","82","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ3","1","2","BILL_CUSTOM_PUSH_CT","4","83","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ3","2","1","BILL_DLMS_PULL_CT","4","83","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ3","2","2","BILL_CUSTOM_PULL_CT","4","83","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ4","2","2","BILL_CUSTOM_PULL_CT","4","84","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ4","2","1","BILL_DLMS_PULL_CT","4","84","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ4","1","2","BILL_CUSTOM_PUSH_CT","4","84","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ5","2","1","BILL_DLMS_PULL_CT","4","85","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ5","1","2","BILL_CUSTOM_PUSH_CT","4","85","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ5","2","2","BILL_CUSTOM_PULL_CT","4","85","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ6","2","2","BILL_CUSTOM_PULL_CT","4","86","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ6","1","2","BILL_CUSTOM_PUSH_CT","4","86","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ6","2","1","BILL_DLMS_PULL_CT","4","86","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ7","1","2","BILL_CUSTOM_PUSH_CT","4","87","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ7","2","1","BILL_DLMS_PULL_CT","4","87","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ7","2","2","BILL_CUSTOM_PULL_CT","4","87","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ8","1","2","BILL_CUSTOM_PUSH_CT","4","88","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ8","2","1","BILL_DLMS_PULL_CT","4","88","-3","UInt32","Private_KMesh",""
"127","6","CT","CumulativeEnergykVARhLeadTZ8","2","2","BILL_CUSTOM_PULL_CT","4","88","-3","UInt32","Private_KMesh",""
"128","6","1P","ImportModeBillingDate","1","1","BILL_DLMS_PUSH_1P","4","1","0","OctetString","WB_3P_Unified",""
"128","6","1P","ImportModeBillingDate","2","1","BILL_DLMS_PULL_1P","4","1","0","OctetString","WB_3P_Unified",""
"128","6","1P","AveragePFForBillingPeriod","2","1","BILL_DLMS_PULL_1P","4","2","0","Float32","WB_3P_Unified",""
"128","6","1P","AveragePFForBillingPeriod","1","1","BILL_DLMS_PUSH_1P","4","2","0","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhImport","1","1","BILL_DLMS_PUSH_1P","4","3","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhImport","2","1","BILL_DLMS_PULL_1P","4","3","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ1","1","1","BILL_DLMS_PUSH_1P","4","4","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ1","2","1","BILL_DLMS_PULL_1P","4","4","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ2","1","1","BILL_DLMS_PUSH_1P","4","5","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ2","2","1","BILL_DLMS_PULL_1P","4","5","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ3","2","1","BILL_DLMS_PULL_1P","4","6","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ3","1","1","BILL_DLMS_PUSH_1P","4","6","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ4","2","1","BILL_DLMS_PULL_1P","4","7","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ4","1","1","BILL_DLMS_PUSH_1P","4","7","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ5","1","1","BILL_DLMS_PUSH_1P","4","8","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ5","2","1","BILL_DLMS_PULL_1P","4","8","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ6","2","1","BILL_DLMS_PULL_1P","4","9","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ6","1","1","BILL_DLMS_PUSH_1P","4","9","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ7","1","1","BILL_DLMS_PUSH_1P","4","10","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ7","2","1","BILL_DLMS_PULL_1P","4","10","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ8","1","1","BILL_DLMS_PUSH_1P","4","11","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ8","2","1","BILL_DLMS_PULL_1P","4","11","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahImport","1","1","BILL_DLMS_PUSH_1P","4","12","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahImport","2","1","BILL_DLMS_PULL_1P","4","12","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ1","2","1","BILL_DLMS_PULL_1P","4","13","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ1","1","1","BILL_DLMS_PUSH_1P","4","13","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ2","1","1","BILL_DLMS_PUSH_1P","4","14","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ2","2","1","BILL_DLMS_PULL_1P","4","14","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ3","2","1","BILL_DLMS_PULL_1P","4","15","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ3","1","1","BILL_DLMS_PUSH_1P","4","15","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ4","2","1","BILL_DLMS_PULL_1P","4","16","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ4","1","1","BILL_DLMS_PUSH_1P","4","16","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ5","2","1","BILL_DLMS_PULL_1P","4","17","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ5","1","1","BILL_DLMS_PUSH_1P","4","17","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ6","1","1","BILL_DLMS_PUSH_1P","4","18","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ6","2","1","BILL_DLMS_PULL_1P","4","18","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ7","1","1","BILL_DLMS_PUSH_1P","4","19","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ7","2","1","BILL_DLMS_PULL_1P","4","19","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ8","2","1","BILL_DLMS_PULL_1P","4","20","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ8","1","1","BILL_DLMS_PUSH_1P","4","20","-3","Float32","WB_3P_Unified",""
"128","6","1P","MaxDemandKwh","2","1","BILL_DLMS_PULL_1P","4","21","-3","Float32","WB_3P_Unified",""
"128","6","1P","MaxDemandKwh","1","1","BILL_DLMS_PUSH_1P","4","21","-3","Float32","WB_3P_Unified",""
"128","6","1P","MaxDemandWhDateTime","1","1","BILL_DLMS_PUSH_1P","4","22","0","DateTime","WB_3P_Unified",""
"128","6","1P","MaxDemandWhDateTime","2","1","BILL_DLMS_PULL_1P","4","22","0","DateTime","WB_3P_Unified",""
"128","6","1P","MaxDemandKvah","2","1","BILL_DLMS_PULL_1P","4","23","-3","Float32","WB_3P_Unified",""
"128","6","1P","MaxDemandKvah","1","1","BILL_DLMS_PUSH_1P","4","23","-3","Float32","WB_3P_Unified",""
"128","6","1P","MaxDemandVahDateTime","2","1","BILL_DLMS_PULL_1P","4","24","0","DateTime","WB_3P_Unified",""
"128","6","1P","MaxDemandVahDateTime","1","1","BILL_DLMS_PUSH_1P","4","24","0","DateTime","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhExport","1","1","BILL_DLMS_PUSH_1P","4","25","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhExport","2","1","BILL_DLMS_PULL_1P","4","25","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ1Export","1","1","BILL_DLMS_PUSH_1P","4","26","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ1Export","2","1","BILL_DLMS_PULL_1P","4","26","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ2Export","2","1","BILL_DLMS_PULL_1P","4","27","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ2Export","1","1","BILL_DLMS_PUSH_1P","4","27","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ3Export","1","1","BILL_DLMS_PUSH_1P","4","28","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ3Export","2","1","BILL_DLMS_PULL_1P","4","28","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ4Export","1","1","BILL_DLMS_PUSH_1P","4","29","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ4Export","2","1","BILL_DLMS_PULL_1P","4","29","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ5Export","2","1","BILL_DLMS_PULL_1P","4","30","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ5Export","1","1","BILL_DLMS_PUSH_1P","4","30","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ6Export","2","1","BILL_DLMS_PULL_1P","4","31","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ6Export","1","1","BILL_DLMS_PUSH_1P","4","31","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ7Export","1","1","BILL_DLMS_PUSH_1P","4","32","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ7Export","2","1","BILL_DLMS_PULL_1P","4","32","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ8Export","1","1","BILL_DLMS_PUSH_1P","4","33","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKwhTZ8Export","2","1","BILL_DLMS_PULL_1P","4","33","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahExport","1","1","BILL_DLMS_PUSH_1P","4","34","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahExport","2","1","BILL_DLMS_PULL_1P","4","34","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ1Export","1","1","BILL_DLMS_PUSH_1P","4","35","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ1Export","2","1","BILL_DLMS_PULL_1P","4","35","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ2Export","2","1","BILL_DLMS_PULL_1P","4","36","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ2Export","1","1","BILL_DLMS_PUSH_1P","4","36","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ3Export","1","1","BILL_DLMS_PUSH_1P","4","37","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ3Export","2","1","BILL_DLMS_PULL_1P","4","37","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ4Export","1","1","BILL_DLMS_PUSH_1P","4","38","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ4Export","2","1","BILL_DLMS_PULL_1P","4","38","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ5Export","2","1","BILL_DLMS_PULL_1P","4","39","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ5Export","1","1","BILL_DLMS_PUSH_1P","4","39","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ6Export","1","1","BILL_DLMS_PUSH_1P","4","40","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ6Export","2","1","BILL_DLMS_PULL_1P","4","40","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ7Export","1","1","BILL_DLMS_PUSH_1P","4","41","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ7Export","2","1","BILL_DLMS_PULL_1P","4","41","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ8Export","2","1","BILL_DLMS_PULL_1P","4","42","-3","Float32","WB_3P_Unified",""
"128","6","1P","CumulativeEnergyKvahTZ8Export","1","1","BILL_DLMS_PUSH_1P","4","42","-3","Float32","WB_3P_Unified",""
"128","6","1P","MDKwExport","1","1","BILL_DLMS_PUSH_1P","4","43","-3","Float32","WB_3P_Unified",""
"128","6","1P","MDKwExport","2","1","BILL_DLMS_PULL_1P","4","43","-3","Float32","WB_3P_Unified",""
"128","6","1P","MDKwExportDateTime","2","1","BILL_DLMS_PULL_1P","4","44","0","DateTime","WB_3P_Unified",""
"128","6","1P","MDKwExportDateTime","1","1","BILL_DLMS_PUSH_1P","4","44","0","DateTime","WB_3P_Unified",""
"128","6","1P","MDKvaExport","1","1","BILL_DLMS_PUSH_1P","4","45","-3","Float32","WB_3P_Unified",""
"128","6","1P","MDKvaExport","2","1","BILL_DLMS_PULL_1P","4","45","-3","Float32","WB_3P_Unified",""
"128","6","1P","MDKvaExportDateTime","1","1","BILL_DLMS_PUSH_1P","4","46","0","DateTime","WB_3P_Unified",""
"128","6","1P","MDKvaExportDateTime","2","1","BILL_DLMS_PULL_1P","4","46","0","DateTime","WB_3P_Unified",""
"128","6","1P","BillingPowerOnDuration","1","1","BILL_DLMS_PUSH_1P","4","47","0","UInt16","WB_3P_Unified",""
"128","6","1P","BillingPowerOnDuration","2","1","BILL_DLMS_PULL_1P","4","47","0","UInt16","WB_3P_Unified",""
"128","6","3P","ImportModeBillingDate","2","2","BILL_CUSTOM_PULL_3P","4","1","0","DateTime","WB_3P_Unified",""
"128","6","3P","ImportModeBillingDate","1","1","BILL_DLMS_PUSH_3P","4","1","0","OctetString","WB_3P_Unified",""
"128","6","3P","ImportModeBillingDate","1","2","BILL_CUSTOM_PUSH_3P","4","1","0","DateTime","WB_3P_Unified",""
"128","6","3P","ImportModeBillingDate","2","1","BILL_DLMS_PULL_3P","4","1","0","OctetString","WB_3P_Unified",""
"128","6","3P","AveragePFForBillingPeriod","2","2","BILL_CUSTOM_PULL_3P","4","2","0","Float32","WB_3P_Unified",""
"128","6","3P","AveragePFForBillingPeriod","2","1","BILL_DLMS_PULL_3P","4","2","0","Float32","WB_3P_Unified",""
"128","6","3P","AveragePFForBillingPeriod","1","2","BILL_CUSTOM_PUSH_3P","4","2","0","Float32","WB_3P_Unified",""
"128","6","3P","AveragePFForBillingPeriod","1","1","BILL_DLMS_PUSH_3P","4","2","0","Float32","WB_3P_Unified",""
"128","6","3P","CumulativeEnergyKwhImport","2","2","BILL_CUSTOM_PULL_3P","4","3","-3","Float32","WB_3P_Unified",""
"128","6","3P","CumulativeEnergyKwhImport","1","1","BILL_DLMS_PUSH_3P","4","3","-3","Float32","WB_3P_Unified",""
"128","6","3P","CumulativeEnergyKwhImport","2","1","BILL_DLMS_PULL_3P","4","3","-3","Float32","WB_3P_Unified",""
"128","6","3P","CumulativeEnergyKwhImport","1","2","BILL_CUSTOM_PUSH_3P","4","3","-3","Float32","WB_3P_Unified",""
"128","6","3P","CumulativeEnergyKwhTZ1","2","2","BILL_CUSTOM_PULL_3P","4","4","-3","Float32","WB_3P_Unified",""
"128","6","3P","CumulativeEnergyKwhTZ1","2","1","BILL_DLMS_PULL_3P","4","4","-3","Float32","WB_3P_Unified",""
"128","6","3P","CumulativeEnergyKwhTZ1","1","2","BILL_CUSTOM_PUSH_3P","4","4","-3","Float32","WB_3P_Unified",""
"128","6","3P","CumulativeEnergyKwhTZ1","1","1","BILL_DLMS_PUSH_3P","4","4","-3","Float32","WB_3P_Unified",""
"128","6","3P","CumulativeEnergyKwhTZ2","1","1","BILL_DLMS_PUSH_3P","4","5","-3","Float32","WB_3P_Unified",""
"128","6","3P","CumulativeEnergyKwhTZ2","1","2","BILL_CUSTOM_PUSH_3P","4","5","-3","Float32","WB_3P_Unified",""
